site,station,date,dtgw,longitude,latitude
3.15E+14,D-19-21 08DAC1 [SUM-LI],4/1/2008,7.38,-110.2175806,31.7929861
3.15E+14,D-19-21 05AAA1 [STD-LI],4/1/2008,4.79,-110.2156278,31.81713056
3.15E+14,D-19-21 05AAA2 [STD-LO],4/1/2008,7.33,-110.2146139,31.81788333
3.15E+14,D-19-21 21ACC2 [CONLID],4/2/2008,5.06,-110.2031917,31.7671111
3.14E+14,D-20-21 03CBA [FBK-LI],4/2/2008,12.88,-110.1933028,31.72146944
3.14E+14,D-20-21 03CAB [FBK-LO],4/2/2008,13.41,-110.1924889,31.7216861
3.15E+14,D-19-21 28ACD [TOM-LI],4/2/2008,7.02,-110.2024111,31.75269444
3.14E+14,D-20-21 15DDB [BOQ-UP],4/4/2008,20.82,-110.1835389,31.69018056
3.14E+14,D-20-21 15DBD1 [BOQ-LI],4/4/2008,8.55,-110.1852472,31.69043056
3.14E+14,D-20-21 14BCC1 [BOQSUS],4/4/2008,26.69,-110.1805139,31.69561667
3.14E+14,D-20-21 10AAC2 [FBK-UP],4/4/2008,31.52,-110.1837167,31.713525
3.14E+14,D-20-21 14BCC2 [BOQSUD],4/4/2008,11.9,-110.1805278,31.69558889
3.13E+14,D-22-22 17ACC1 [COT-LS],4/14/2008,2.32,-110.1294444,31.5197222
3.13E+14,D-22-22 17ACC2 [COT-LD],4/14/2008,2,-110.1294444,31.5197222
3.13E+14,D-22-22 17ACC3 [COTBLM],4/14/2008,13.8,-110.1296389,31.5196
3.13E+14,D-22-22 17BDD2 [COTUWD],4/14/2008,1.86,-110.1317528,31.51913889
3.13E+14,D-22-22 06AAA1 [LSPLED],4/15/2008,0.82,-110.1386111,31.55305556
3.13E+14,D-22-22 05BBB3 [LSPLES],4/15/2008,3.68,-110.1386028,31.55300833
3.13E+14,D-22-22 05BBD2 [LSPUED],4/15/2008,8.5,-110.1376583,31.5533111
3.13E+14,D-23-22 04DCD3 [HERUES],4/17/2008,6.78,-110.1099389,31.454675
3.13E+14,D-23-22 09ACD2 [HERSUD],4/17/2008,17.29,-110.1109278,31.4451861
3.13E+14,D-23-22 04DCD4 [HERUED],4/17/2008,6.76,-110.1099306,31.4546722
3.13E+14,D-23-22 04DCD1 [HER-LS],4/17/2008,5.09,-110.1097,31.45451944
3.13E+14,D-23-22 09ACD1 [HERSUS],4/17/2008,16.86,-110.1109222,31.44523056
3.13E+14,D-22-22 28CCD [HUN-SO],4/17/2008,4.53,-110.1186389,31.48143889
3.13E+14,D-22-22 33BBC [HUN-UP],4/17/2008,24.71,-110.1194139,31.47880833
3.13E+14,D-23-22 04DCD2 [HER-LD],4/17/2008,5.34,-110.1096972,31.45453333
3.13E+14,D-23-22 04DCA1 [HERUWS],4/17/2008,12.65,-110.1105194,31.45477778
3.13E+14,D-22-22 28CAA2 [HUN-LO],4/17/2008,4.25,-110.1199667,31.48331944
3.13E+14,D-22-22 28CAA1 [HUN-LI],4/17/2008,2.71,-110.1186889,31.4832611
3.12E+14,D-23-22 22CBB3 [KOL-UP],4/18/2008,8.85,-110.1035833,31.4149361
3.12E+14,D-23-22 22CBB1 [KOL-LI],4/18/2008,7.95,-110.1044444,31.4147611
3.12E+14,D-23-22 22CBB2 [KOL-LO],4/18/2008,7.73,-110.1041667,31.41485833
3.12E+14,D-24-22 04CBA3 [PAL-US],4/22/2008,14.97,-110.1192944,31.3689111
3.12E+14,D-24-22 04CBA4 [PAL-UD],4/22/2008,14.88,-110.1192944,31.36890556
3.12E+14,D-24-22 04ADD [PAL-SA],4/22/2008,31.93,-110.1064861,31.3739361
3.12E+14,D-24-22 04CBC1 [PALUWS],4/22/2008,17.45,-110.1221389,31.3707
3.12E+14,D-24-22 04CBA2 [PAL-LD],4/22/2008,5.79,-110.1187861,31.36905833
3.12E+14,D-24-22 04CBC2 [PALUWD],4/22/2008,16.74,-110.1221194,31.37070278
3.12E+14,D-24-22 08DBA1 [PLS-LI],4/22/2008,4.57,-110.1260028,31.3575222
3.12E+14,D-24-22 08DBA2 [PLS-LO],4/22/2008,8.81,-110.126375,31.35772778
3.14E+14,D-21-21 13BAC1 [MOSWAS],4/24/2008,11.62,-110.1671056,31.61073889
3.14E+14,D-21-22 19CDB1 [CLRSUS],4/25/2008,15.85,-110.1500505,31.58576109
3.14E+14,D-21-21 13BAB4 [MOSLNW],4/25/2008,8.06,-110.1676083,31.611775
3.14E+14,D-21-21 13BAB2 [MOSLND],4/25/2008,4.05,-110.1674778,31.6118972
3.14E+14,D-21-22 19CDB2 [CLRSUD],4/25/2008,14.95,-110.1497172,31.5857333
3.14E+14,D-21-21 13BAB1 [MOSLNS],4/25/2008,4.94,-110.1674778,31.6119
3.12E+14,D-23-22 33ABD02 [ULLRICH],4/26/2008,15.12,-110.110575,31.39218056
3.13E+14,D-22-22 06ABD [LSP-6],5/1/2008,28.46,-110.1457194,31.554
3.13E+14,D-22-22 06ABD [LSP-6],5/1/2008,28.49,-110.1457194,31.554
3.13E+14,D-22-22 06AAA7 [LSP-2],5/1/2008,4.55,-110.1409118,31.5534288
3.13E+14,D-22-22 06AAA5 [LSP-5],5/1/2008,4.69,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA6 [LSP-1],5/1/2008,9.7,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA3 [LSP-3],5/1/2008,9.26,-110.1409118,31.5534288
3.13E+14,D-22-22 06AAA4 [LSP-4],5/1/2008,9.81,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAB [LSPUWD],5/1/2008,9.16,-110.1419444,31.55444444
3.14E+14,D-21-22 19CDB1 [CLRSUS],5/6/2008,15.87,-110.1500505,31.58576109
3.14E+14,D-21-22 19CDB2 [CLRSUD],5/6/2008,14.96,-110.1497172,31.5857333
3.14E+14,D-21-22 19CDB1 [CLRSUS],5/11/2008,15.89,-110.1500505,31.58576109
3.14E+14,D-21-22 19CDB2 [CLRSUD],5/11/2008,14.99,-110.1497172,31.5857333
3.14E+14,D-21-22 19CDB1 [CLRSUS],5/20/2008,15.99,-110.1500505,31.58576109
3.14E+14,D-21-22 19CDB2 [CLRSUD],5/20/2008,15.1,-110.1497172,31.5857333
3.14E+14,D-21-21 02DDC [CHB-LI],5/20/2008,6.3,-110.1753944,31.62744444
3.12E+14,D-23-22 33DCD2 [PALO DEEP],5/29/2008,15.03,-110.1103549,31.38010095
3.12E+14,D-24-22 04CBC1 [PALUWS],6/12/2008,17.75,-110.1221389,31.3707
3.12E+14,D-24-22 04CBC2 [PALUWD],6/12/2008,17.1,-110.1221194,31.37070278
3.13E+14,D-23-22 09ACD2 [HERSUD],6/12/2008,17.67,-110.1109278,31.4451861
3.13E+14,D-23-22 09ACD1 [HERSUS],6/12/2008,17.3,-110.1109222,31.44523056
3.12E+14,D-23-22 33ABD02 [ULLRICH],6/13/2008,15.89,-110.110575,31.39218056
3.12E+14,D-23-22 33ABD02 [ULLRICH],6/22/2008,17.19,-110.110575,31.39218056
3.12E+14,D-23-22 33ABD02 [ULLRICH],6/23/2008,16.83,-110.110575,31.39218056
3.13E+14,D-22-22 17ACC3 [COTBLM],6/26/2008,15.6,-110.1296389,31.5196
3.13E+14,D-22-22 17BDD2 [COTUWD],6/26/2008,2.41,-110.1317528,31.51913889
3.13E+14,D-22-22 06AAA6 [LSP-1],7/1/2008,10.46,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA4 [LSP-4],7/1/2008,10.57,-110.1403562,31.5534288
3.13E+14,D-22-22 06ABD [LSP-6],7/2/2008,29.35,-110.1457194,31.554
3.13E+14,D-22-22 06AAA7 [LSP-2],7/2/2008,5.4,-110.1409118,31.5534288
3.13E+14,D-22-22 06AAA5 [LSP-5],7/2/2008,5.56,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA3 [LSP-3],7/2/2008,10.04,-110.1409118,31.5534288
3.14E+14,D-20-21 03CBA [FBK-LI],7/2/2008,15.84,-110.1933028,31.72146944
3.14E+14,D-20-21 15DDB [BOQ-UP],7/2/2008,21.77,-110.1835389,31.69018056
3.14E+14,D-20-21 15DBD1 [BOQ-LI],7/2/2008,9.08,-110.1852472,31.69043056
3.14E+14,D-20-21 14BCC1 [BOQSUS],7/2/2008,28.65,-110.1805139,31.69561667
3.14E+14,D-20-21 10AAC2 [FBK-UP],7/2/2008,32.65,-110.1837167,31.713525
3.14E+14,D-20-21 14BCC2 [BOQSUD],7/2/2008,12.44,-110.1805278,31.69558889
3.14E+14,D-20-21 03CAB [FBK-LO],7/2/2008,15.61,-110.1924889,31.7216861
3.13E+14,D-23-22 04DCD3 [HERUES],7/3/2008,7.79,-110.1099389,31.454675
3.13E+14,D-23-22 09ACD2 [HERSUD],7/3/2008,17.82,-110.1109278,31.4451861
3.13E+14,D-23-22 04DCD4 [HERUED],7/3/2008,7.76,-110.1099306,31.4546722
3.13E+14,D-23-22 04DCD1 [HER-LS],7/3/2008,6.15,-110.1097,31.45451944
3.13E+14,D-23-22 09ACD1 [HERSUS],7/3/2008,17.42,-110.1109222,31.44523056
3.13E+14,D-23-22 04DCD2 [HER-LD],7/3/2008,6.38,-110.1096972,31.45453333
3.13E+14,D-23-22 04DCA1 [HERUWS],7/3/2008,13.63,-110.1105194,31.45477778
3.13E+14,D-22-22 28CAA2 [HUN-LO],7/3/2008,7.03,-110.1199667,31.48331944
3.14E+14,D-21-21 13BAB4 [MOSLNW],7/3/2008,8.48,-110.1676083,31.611775
3.14E+14,D-21-21 13BAB2 [MOSLND],7/3/2008,4.33,-110.1674778,31.6118972
3.14E+14,D-21-21 13BAC1 [MOSWAS],7/3/2008,12.62,-110.1671056,31.61073889
3.14E+14,D-21-21 13BAB1 [MOSLNS],7/3/2008,5.24,-110.1674778,31.6119
3.12E+14,D-23-22 33ABD02 [ULLRICH],7/5/2008,16.37,-110.110575,31.39218056
3.12E+14,D-23-22 33ABD02 [ULLRICH],7/18/2008,15.73,-110.110575,31.39218056
3.13E+14,D-22-22 06AAA7 [LSP-2],7/21/2008,5,-110.1409118,31.5534288
3.13E+14,D-22-22 06AAA5 [LSP-5],7/21/2008,5.14,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA6 [LSP-1],7/21/2008,9.43,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA3 [LSP-3],7/21/2008,9.22,-110.1409118,31.5534288
3.13E+14,D-22-22 06AAA4 [LSP-4],7/21/2008,9.54,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA7 [LSP-2],7/30/2008,3.68,-110.1409118,31.5534288
3.13E+14,D-22-22 06AAA5 [LSP-5],7/30/2008,3.84,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA6 [LSP-1],7/30/2008,8.46,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA4 [LSP-4],7/30/2008,8.56,-110.1403562,31.5534288
3.12E+14,D-23-22 33ABD02 [ULLRICH],8/2/2008,15.19,-110.110575,31.39218056
3.12E+14,D-24-22 04CBC1 [PALUWS],8/20/2008,17.58,-110.1221389,31.3707
3.12E+14,D-24-22 04CBC2 [PALUWD],8/20/2008,16.74,-110.1221194,31.37070278
3.12E+14,D-23-22 33DCD2 [PALO DEEP],8/20/2008,14.35,-110.1103549,31.38010095
3.13E+14,D-23-22 09ACD2 [HERSUD],8/20/2008,16.47,-110.1109278,31.4451861
3.13E+14,D-23-22 09ACD1 [HERSUS],8/20/2008,16.15,-110.1109222,31.44523056
3.13E+14,D-22-22 17ACC3 [COTBLM],8/20/2008,14.62,-110.1296389,31.5196
3.13E+14,D-22-22 17BDD2 [COTUWD],8/20/2008,1.92,-110.1317528,31.51913889
3.12E+14,D-23-22 33ABD02 [ULLRICH],8/23/2008,15.04,-110.110575,31.39218056
3.14E+14,D-21-22 19CDB1 [CLRSUS],9/3/2008,15.73,-110.1500505,31.58576109
3.14E+14,D-21-22 19CDB2 [CLRSUD],9/3/2008,14.83,-110.1497172,31.5857333
3.14E+14,D-21-21 02DDC [CHB-LI],9/3/2008,4.9,-110.1753944,31.62744444
3.13E+14,D-22-22 06AAA1 [LSPLED],9/4/2008,-1.33,-110.1386111,31.55305556
3.14E+14,D-21-21 13BAC1 [MOSWAS],9/4/2008,11.19,-110.1671056,31.61073889
3.14E+14,D-20-21 14BCC1 [BOQSUS],9/4/2008,26.54,-110.1805139,31.69561667
3.14E+14,D-20-21 14BCC2 [BOQSUD],9/4/2008,11.82,-110.1805278,31.69558889
3.12E+14,D-23-22 33ABD02 [ULLRICH],9/6/2008,15,-110.110575,31.39218056
3.13E+14,D-23-22 04DCD3 [HERUES],9/25/2008,8.76,-110.1099389,31.454675
3.13E+14,D-23-22 04DCD4 [HERUED],9/25/2008,7.65,-110.1099306,31.4546722
3.13E+14,D-23-22 04DCD1 [HER-LS],9/25/2008,6.16,-110.1097,31.45451944
3.13E+14,D-23-22 04DCD2 [HER-LD],9/25/2008,6.35,-110.1096972,31.45453333
3.14E+14,D-20-21 15DDB [BOQ-UP],9/25/2008,21.06,-110.1835389,31.69018056
3.14E+14,D-20-21 15DBD1 [BOQ-LI],9/25/2008,8.35,-110.1852472,31.69043056
3.12E+14,D-23-22 33ABD02 [ULLRICH],9/27/2008,14.88,-110.110575,31.39218056
3.14E+14,D-20-21 03CAB [FBK-LO],10/1/2008,13.89,-110.1924889,31.7216861
3.14E+14,D-20-21 03CBA [FBK-LI],10/1/2008,13.52,-110.1933028,31.72146944
3.13E+14,D-22-22 28CCD [HUN-SO],10/2/2008,3.49,-110.1186389,31.48143889
3.13E+14,D-22-22 33BBC [HUN-UP],10/2/2008,24,-110.1194139,31.47880833
3.13E+14,D-23-22 04DCA1 [HERUWS],10/2/2008,12.83,-110.1105194,31.45477778
3.13E+14,D-22-22 28CAA1 [HUN-LI],10/2/2008,2.21,-110.1186889,31.4832611
3.12E+14,D-23-22 33ABD02 [ULLRICH],10/11/2008,14.82,-110.110575,31.39218056
3.12E+14,D-23-22 22CBB3 [KOL-UP],10/16/2008,9.28,-110.1035833,31.4149361
3.12E+14,D-23-22 22CBB1 [KOL-LI],10/16/2008,8.63,-110.1044444,31.4147611
3.12E+14,D-23-22 22CBB2 [KOL-LO],10/16/2008,8.31,-110.1041667,31.41485833
3.13E+14,D-22-22 17ACC1 [COT-LS],10/16/2008,2.32,-110.1294444,31.5197222
3.13E+14,D-22-22 17ACC2 [COT-LD],10/16/2008,1.89,-110.1294444,31.5197222
3.13E+14,D-22-22 17ACC3 [COTBLM],10/16/2008,15.32,-110.1296389,31.5196
3.14E+14,D-21-21 13BAB4 [MOSLNW],10/16/2008,8.01,-110.1676083,31.611775
3.13E+14,D-22-22 06AAA1 [LSPLED],10/17/2008,-1.4,-110.1386111,31.55305556
3.12E+14,D-23-22 33ABD02 [ULLRICH],11/1/2008,15.19,-110.110575,31.39218056
3.14E+14,D-21-22 19CDB1 [CLRSUS],11/5/2008,16.03,-110.1500505,31.58576109
3.14E+14,D-21-22 19CDB2 [CLRSUD],11/5/2008,15.13,-110.1497172,31.5857333
3.14E+14,D-21-21 02DDC [CHB-LI],11/5/2008,5.58,-110.1753944,31.62744444
3.13E+14,D-22-22 06ABD [LSP-6],11/6/2008,28.52,-110.1457194,31.554
3.13E+14,D-22-22 06AAA7 [LSP-2],11/6/2008,4.55,-110.1409118,31.5534288
3.13E+14,D-22-22 06AAA5 [LSP-5],11/6/2008,4.69,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA6 [LSP-1],11/6/2008,9.51,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA3 [LSP-3],11/6/2008,9.17,-110.1409118,31.5534288
3.13E+14,D-22-22 06AAA4 [LSP-4],11/6/2008,9.63,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAB [LSPUWD],11/6/2008,9.17,-110.1419444,31.55444444
3.15E+14,D-19-21 21ACC2 [CONLID],11/7/2008,5.3,-110.2031917,31.7671111
3.15E+14,D-19-21 28ACD [TOM-LI],11/7/2008,6.89,-110.2024111,31.75269444
3.15E+14,D-19-21 08DAC1 [SUM-LI],11/7/2008,6.89,-110.2175806,31.7929861
3.15E+14,D-19-21 05AAA1 [STD-LI],11/7/2008,4.95,-110.2156278,31.81713056
3.15E+14,D-19-21 05AAA2 [STD-LO],11/7/2008,7.58,-110.2146139,31.81788333
3.15E+14,D-19-21 05AAA1 [STD-LI],11/13/2008,4.91,-110.2156278,31.81713056
3.14E+14,D-20-21 15DDB [BOQ-UP],11/14/2008,20.9,-110.1835389,31.69018056
3.14E+14,D-20-21 15DBD1 [BOQ-LI],11/14/2008,8.62,-110.1852472,31.69043056
3.12E+14,D-24-22 04CBC1 [PALUWS],11/19/2008,17.43,-110.1221389,31.3707
3.12E+14,D-24-22 04CBC2 [PALUWD],11/19/2008,16.7,-110.1221194,31.37070278
3.12E+14,D-23-22 33DCD2 [PALO DEEP],11/19/2008,14.47,-110.1103549,31.38010095
3.13E+14,D-22-22 06AAA1 [LSPLED],11/19/2008,1.56,-110.1386111,31.55305556
3.13E+14,D-22-22 05BBD2 [LSPUED],11/19/2008,8.58,-110.1376583,31.5533111
3.13E+14,D-23-22 09ACD2 [HERSUD],11/20/2008,17.35,-110.1109278,31.4451861
3.13E+14,D-23-22 09ACD1 [HERSUS],11/20/2008,16.94,-110.1109222,31.44523056
3.14E+14,D-21-21 13BAB4 [MOSLNW],11/25/2008,7.9,-110.1676083,31.611775
3.14E+14,D-21-21 13BAB2 [MOSLND],11/25/2008,4.04,-110.1674778,31.6118972
3.14E+14,D-21-21 13BAC1 [MOSWAS],11/25/2008,11.2,-110.1671056,31.61073889
3.14E+14,D-21-21 13BAB1 [MOSLNS],11/25/2008,4.81,-110.1674778,31.6119
3.14E+14,D-20-21 03CAB [FBK-LO],11/25/2008,13.59,-110.1924889,31.7216861
3.14E+14,D-20-21 03CBA [FBK-LI],11/25/2008,13.27,-110.1933028,31.72146944
3.14E+14,D-20-21 10AAC2 [FBK-UP],11/25/2008,31.85,-110.1837167,31.713525
3.12E+14,D-23-22 33ABD02 [ULLRICH],11/29/2008,14.68,-110.110575,31.39218056
3.12E+14,D-23-22 33ABD02 [ULLRICH],11/30/2008,14.68,-110.110575,31.39218056
3.13E+14,D-22-22 17ACC3 [COTBLM],12/3/2008,14.66,-110.1296389,31.5196
3.13E+14,D-22-22 17BDD2 [COTUWD],12/3/2008,1.98,-110.1317528,31.51913889
3.15E+14,D-19-21 05AAA1 [STD-LI],12/4/2008,4.73,-110.2156278,31.81713056
3.15E+14,D-19-21 05AAA2 [STD-LO],12/4/2008,7.07,-110.2146139,31.81788333
3.15E+14,D-19-21 28ACD [TOM-LI],12/5/2008,6.85,-110.2024111,31.75269444
3.15E+14,D-19-21 21ACC2 [CONLID],12/5/2008,5.18,-110.2031917,31.7671111
3.15E+14,D-19-21 08DAC1 [SUM-LI],12/5/2008,6.74,-110.2175806,31.7929861
3.13E+14,D-23-22 04DCA1 [HERUWS],12/10/2008,13.38,-110.1105194,31.45477778
3.13E+14,D-23-22 04DCD3 [HERUES],12/10/2008,7.77,-110.1099389,31.454675
3.13E+14,D-23-22 04DCD4 [HERUED],12/10/2008,7.75,-110.1099306,31.4546722
3.13E+14,D-23-22 04DCD1 [HER-LS],12/10/2008,6.22,-110.1097,31.45451944
3.13E+14,D-22-22 28CCD [HUN-SO],12/10/2008,3.47,-110.1186389,31.48143889
3.13E+14,D-22-22 33BBC [HUN-UP],12/10/2008,24.08,-110.1194139,31.47880833
3.13E+14,D-23-22 04DCD2 [HER-LD],12/10/2008,6.41,-110.1096972,31.45453333
3.13E+14,D-22-22 28CAA1 [HUN-LI],12/10/2008,1.81,-110.1186889,31.4832611
3.12E+14,D-23-22 22CBB3 [KOL-UP],12/11/2008,8.96,-110.1035833,31.4149361
3.12E+14,D-23-22 22CBB1 [KOL-LI],12/11/2008,8.48,-110.1044444,31.4147611
3.12E+14,D-23-22 22CBB2 [KOL-LO],12/11/2008,8.15,-110.1041667,31.41485833
3.13E+14,D-22-22 17ACC1 [COT-LS],12/11/2008,2.39,-110.1294444,31.5197222
3.13E+14,D-22-22 17ACC2 [COT-LD],12/11/2008,2.49,-110.1294444,31.5197222
3.13E+14,D-22-22 17ACC3 [COTBLM],12/11/2008,14.46,-110.1296389,31.5196
3.12E+14,D-24-22 04CBA3 [PAL-US],12/17/2008,14.68,-110.1192944,31.3689111
3.12E+14,D-24-22 04CBA4 [PAL-UD],12/17/2008,14.59,-110.1192944,31.36890556
3.12E+14,D-24-22 04CBA2 [PAL-LD],12/17/2008,3.6,-110.1187861,31.36905833
3.13E+14,D-22-22 06AAA1 [LSPLED],12/18/2008,1.65,-110.1386111,31.55305556
3.13E+14,D-22-22 05BBD2 [LSPUED],12/18/2008,8.5,-110.1376583,31.5533111
3.14E+14,D-20-21 15DDB [BOQ-UP],12/19/2008,20.77,-110.1835389,31.69018056
3.14E+14,D-20-21 15DBD1 [BOQ-LI],12/19/2008,8.49,-110.1852472,31.69043056
3.12E+14,D-23-22 33ABD02 [ULLRICH],1/1/2009,14.71,-110.110575,31.39218056
3.13E+14,D-22-22 17ACC3 [COTBLM],1/7/2009,14.2,-110.1296389,31.5196
3.13E+14,D-22-22 06AAA7 [LSP-2],1/13/2009,4.4,-110.1409118,31.5534288
3.13E+14,D-22-22 06AAA5 [LSP-5],1/13/2009,4.46,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA6 [LSP-1],1/13/2009,9.27,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA3 [LSP-3],1/13/2009,8.9,-110.1409118,31.5534288
3.13E+14,D-22-22 06AAA4 [LSP-4],1/13/2009,9.37,-110.1403562,31.5534288
3.14E+14,D-20-21 15DDB [BOQ-UP],1/20/2009,20.68,-110.1835389,31.69018056
3.14E+14,D-20-21 15DBD1 [BOQ-LI],1/20/2009,8.39,-110.1852472,31.69043056
3.12E+14,D-23-22 33ABD02 [ULLRICH],1/21/2009,14.86,-110.110575,31.39218056
3.13E+14,D-22-22 06AAA1 [LSPLED],1/27/2009,1.82,-110.1386111,31.55305556
3.13E+14,D-22-22 05BBD2 [LSPUED],1/27/2009,8.46,-110.1376583,31.5533111
3.14E+14,D-21-21 13BAB4 [MOSLNW],1/27/2009,7.83,-110.1676083,31.611775
3.14E+14,D-21-21 13BAB2 [MOSLND],1/27/2009,4.12,-110.1674778,31.6118972
3.14E+14,D-21-21 13BAC1 [MOSWAS],1/27/2009,11.02,-110.1671056,31.61073889
3.14E+14,D-21-21 13BAB1 [MOSLNS],1/27/2009,4.76,-110.1674778,31.6119
3.12E+14,D-23-22 33ABD02 [ULLRICH],2/7/2009,14.57,-110.110575,31.39218056
3.13E+14,D-22-22 06AAB [LSPUWD],2/24/2009,8.83,-110.1419444,31.55444444
3.12E+14,D-24-22 04CBC1 [PALUWS],2/25/2009,17.33,-110.1221389,31.3707
3.12E+14,D-24-22 04CBC2 [PALUWD],2/25/2009,16.59,-110.1221194,31.37070278
3.12E+14,D-23-22 33DCD2 [PALO DEEP],2/25/2009,14.35,-110.1103549,31.38010095
3.13E+14,D-23-22 09ACD2 [HERSUD],2/25/2009,17.19,-110.1109278,31.4451861
3.13E+14,D-23-22 09ACD1 [HERSUS],2/25/2009,16.8,-110.1109222,31.44523056
3.13E+14,D-22-22 17ACC3 [COTBLM],2/25/2009,14.18,-110.1296389,31.5196
3.13E+14,D-22-22 17BDD2 [COTUWD],2/25/2009,1.92,-110.1317528,31.51913889
3.13E+14,D-22-22 06ABD [LSP-6],3/5/2009,28.22,-110.1457194,31.554
3.13E+14,D-22-22 06AAA5 [LSP-5],3/5/2009,4.43,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA6 [LSP-1],3/5/2009,9.26,-110.1403562,31.5534288
3.14E+14,D-21-22 19CDB1 [CLRSUS],3/5/2009,15.42,-110.1500505,31.58576109
3.14E+14,D-21-22 19CDB2 [CLRSUD],3/5/2009,14.51,-110.1497172,31.5857333
3.14E+14,D-21-21 02DDC [CHB-LI],3/5/2009,5.1,-110.1753944,31.62744444
3.14E+14,D-21-21 02DDC [CHB-LI],3/6/2009,5,-110.1753944,31.62744444
3.13E+14,D-22-22 06AAA5 [LSP-5],3/11/2009,4.44,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA6 [LSP-1],3/11/2009,9.26,-110.1403562,31.5534288
3.15E+14,D-19-21 28ACD [TOM-LI],3/12/2009,6.64,-110.2024111,31.75269444
3.15E+14,D-19-21 21ACC2 [CONLID],3/12/2009,5,-110.2031917,31.7671111
3.15E+14,D-19-21 08DAC1 [SUM-LI],3/12/2009,6.72,-110.2175806,31.7929861
3.15E+14,D-19-21 05AAA1 [STD-LI],3/12/2009,3.73,-110.2156278,31.81713056
3.15E+14,D-19-21 05AAA2 [STD-LO],3/12/2009,7.08,-110.2146139,31.81788333
3.13E+14,D-22-22 06AAA5 [LSP-5],3/18/2009,4.44,-110.1403562,31.5534288
3.14E+14,D-20-21 03CAB [FBK-LO],3/20/2009,12.86,-110.1924889,31.7216861
3.14E+14,D-20-21 03CBA [FBK-LI],3/20/2009,12.58,-110.1933028,31.72146944
3.14E+14,D-20-21 15DDB [BOQ-UP],3/20/2009,20.64,-110.1835389,31.69018056
3.14E+14,D-20-21 15DBD1 [BOQ-LI],3/20/2009,8.35,-110.1852472,31.69043056
3.14E+14,D-20-21 14BCC1 [BOQSUS],3/20/2009,26.29,-110.1805139,31.69561667
3.14E+14,D-20-21 10AAC2 [FBK-UP],3/20/2009,30.95,-110.1837167,31.713525
3.14E+14,D-20-21 14BCC2 [BOQSUD],3/20/2009,11.45,-110.1805278,31.69558889
3.14E+14,D-21-21 13BAB4 [MOSLNW],3/23/2009,7.88,-110.1676083,31.611775
3.14E+14,D-21-21 13BAB2 [MOSLND],3/23/2009,4.18,-110.1674778,31.6118972
3.14E+14,D-21-21 13BAB1 [MOSLNS],3/23/2009,4.82,-110.1674778,31.6119
3.12E+14,D-24-22 04CBA3 [PAL-US],3/26/2009,14.88,-110.1192944,31.3689111
3.12E+14,D-24-22 04CBA4 [PAL-UD],3/26/2009,14.78,-110.1192944,31.36890556
3.12E+14,D-23-22 22CBB3 [KOL-UP],3/26/2009,8.91,-110.1035833,31.4149361
3.12E+14,D-23-22 22CBB1 [KOL-LI],3/26/2009,8.48,-110.1044444,31.4147611
3.12E+14,D-23-22 22CBB2 [KOL-LO],3/26/2009,8.24,-110.1041667,31.41485833
3.13E+14,D-23-22 04DCA1 [HERUWS],3/26/2009,13.42,-110.1105194,31.45477778
3.13E+14,D-23-22 04DCD3 [HERUES],3/26/2009,7.85,-110.1099389,31.454675
3.13E+14,D-22-22 28CCD [HUN-SO],3/26/2009,3.49,-110.1186389,31.48143889
3.13E+14,D-22-22 33BBC [HUN-UP],3/26/2009,23.9,-110.1194139,31.47880833
3.13E+14,D-22-22 06AAA1 [LSPLED],3/26/2009,1.98,-110.1386111,31.55305556
3.13E+14,D-22-22 17ACC1 [COT-LS],3/26/2009,2.42,-110.1294444,31.5197222
3.13E+14,D-22-22 17ACC2 [COT-LD],3/26/2009,2.52,-110.1294444,31.5197222
3.13E+14,D-22-22 28CAA1 [HUN-LI],3/26/2009,1.87,-110.1186889,31.4832611
3.13E+14,D-22-22 17ACC3 [COTBLM],3/26/2009,14.17,-110.1296389,31.5196
3.13E+14,D-22-22 05BBD2 [LSPUED],3/26/2009,8.5,-110.1376583,31.5533111
3.12E+14,D-23-22 33ABD02 [ULLRICH],3/27/2009,14.75,-110.110575,31.39218056
3.15E+14,D-19-21 28ACD [TOM-LI],4/24/2009,6.8,-110.2024111,31.75269444
3.15E+14,D-19-21 21ACC2 [CONLID],4/24/2009,5.13,-110.2031917,31.7671111
3.15E+14,D-19-21 08DAC1 [SUM-LI],4/24/2009,7.01,-110.2175806,31.7929861
