OBJECTID,datetime,datetime_utc,device_sn,device_name,battery_percentage,battery_voltage,EC,logger_temperature,precipitation,max_precip_rate,reference_pressure,water_content_3in,soil_temp_3in,water_content_12in,soil_temp_12in,depth_to_groundwater,water_temperature,water_elevation,latitude,longitude
34880,2025-03-13T21:15:00-07:00,3/13/2025,z6-13294,Bella Vista,100,8516,null,9.4,0.015748031,0.472440945,86.6,null,null,null,null,null,null,null,31.5856608,-110.191858
34881,2025-03-13T21:30:00-07:00,3/13/2025,z6-13294,Bella Vista,100,8513,null,8.6,0.007874016,0.472440945,86.63,null,null,null,null,null,null,null,31.5856608,-110.191858
34886,2025-03-13T22:45:00-07:00,3/13/2025,z6-13294,Bella Vista,100,8501,null,7.4,0.007874016,0.472440945,86.75,null,null,null,null,null,null,null,31.5856608,-110.191858
34892,2025-03-14T00:15:00-07:00,3/13/2025,z6-13294,Bella Vista,100,8410,null,5.8,0.007874016,0.472440945,86.84,null,null,null,null,null,null,null,31.5856608,-110.191858
34893,2025-03-14T00:30:00-07:00,3/13/2025,z6-13294,Bella Vista,100,8440,null,5.6,0.007874016,0.472440945,86.82,null,null,null,null,null,null,null,31.5856608,-110.191858
34988,2025-03-15T00:15:00-07:00,3/14/2025,z6-13294,Bella Vista,100,8513,null,6,0.007874016,0.472440945,86.83,null,null,null,null,null,null,null,31.5856608,-110.191858
34996,2025-03-15T02:15:00-07:00,3/14/2025,z6-13294,Bella Vista,100,8510,null,5.2,0.007874016,0.472440945,86.74,null,null,null,null,null,null,null,31.5856608,-110.191858
35007,2025-03-15T05:00:00-07:00,3/14/2025,z6-13294,Bella Vista,100,8476,null,4.7,0.015748031,0.472440945,86.69,null,null,null,null,null,null,null,31.5856608,-110.191858
35008,2025-03-15T05:15:00-07:00,3/14/2025,z6-13294,Bella Vista,100,8472,null,4.2,0.007874016,0.472440945,86.71,null,null,null,null,null,null,null,31.5856608,-110.191858
35015,2025-03-15T07:00:00-07:00,3/15/2025,z6-13294,Bella Vista,100,8447,null,3.8,0.007874016,0.472440945,86.83,null,null,null,null,null,null,null,31.5856608,-110.191858
35019,2025-03-15T08:00:00-07:00,3/15/2025,z6-13294,Bella Vista,100,8464,null,6.8,0.007874016,0.472440945,86.88,null,null,null,null,null,null,null,31.5856608,-110.191858
40572,2025-01-08T17:00:00-07:00,1/8/2025,z6-13294,Bella Vista,100,8462,null,2.6,0.007874016,0.472440945,87.4,null,null,null,null,null,null,null,31.5856608,-110.191858
40649,2025-01-09T12:15:00-07:00,1/9/2025,z6-13294,Bella Vista,100,8611,null,5.9,0.007874016,0.472440945,86.93,null,null,null,null,null,null,null,31.5856608,-110.191858
41133,2025-01-14T13:15:00-07:00,1/14/2025,z6-13294,Bella Vista,100,8767,null,21,0.015748031,0.94488189,87.69,null,null,null,null,null,null,null,31.5856608,-110.191858
53092,2024-09-15T16:30:00-07:00,9/15/2024,z6-13294,Bella Vista,100,8284,null,27.5,0.062992126,1.417322835,87.01,null,null,null,null,null,null,null,31.5856608,-110.191858
53093,2024-09-15T16:45:00-07:00,9/15/2024,z6-13294,Bella Vista,100,8276,null,22.9,0.05511811,0.94488189,87.04,null,null,null,null,null,null,null,31.5856608,-110.191858
53810,2024-08-13T16:15:00-07:00,8/13/2024,z6-13294,Bella Vista,100,8286,null,32.3,0.015748031,0.94488189,87.34,null,null,null,null,null,null,null,31.5856608,-110.191858
53811,2024-08-13T16:30:00-07:00,8/13/2024,z6-13294,Bella Vista,100,8275,null,28,0.125984252,1.417322835,87.38,null,null,null,null,null,null,null,31.5856608,-110.191858
53812,2024-08-13T16:45:00-07:00,8/13/2024,z6-13294,Bella Vista,100,8265,null,24.9,0.023622047,0.472440945,87.38,null,null,null,null,null,null,null,31.5856608,-110.191858
53862,2024-08-14T05:15:00-07:00,8/13/2024,z6-13294,Bella Vista,100,8162,null,17.4,0.007874016,0.472440945,87.57,null,null,null,null,null,null,null,31.5856608,-110.191858
54104,2024-08-16T17:45:00-07:00,8/16/2024,z6-13294,Bella Vista,100,8176,null,31.7,0.11023622,1.417322835,87.32,null,null,null,null,null,null,null,31.5856608,-110.191858
54476,2024-08-20T14:45:00-07:00,8/20/2024,z6-13294,Bella Vista,100,8263,null,40.9,0.007874016,0.472440945,87.41,null,null,null,null,null,null,null,31.5856608,-110.191858
54477,2024-08-20T15:00:00-07:00,8/20/2024,z6-13294,Bella Vista,100,8248,null,37.4,0.007874016,0.472440945,87.4,null,null,null,null,null,null,null,31.5856608,-110.191858
54571,2024-08-21T14:30:00-07:00,8/21/2024,z6-13294,Bella Vista,100,8251,null,27,0.015748031,0.472440945,87.6,null,null,null,null,null,null,null,31.5856608,-110.191858
54573,2024-08-21T15:00:00-07:00,8/21/2024,z6-13294,Bella Vista,100,8238,null,24.5,0.007874016,0.472440945,87.53,null,null,null,null,null,null,null,31.5856608,-110.191858
54766,2024-08-23T15:15:00-07:00,8/23/2024,z6-13294,Bella Vista,100,8265,null,30.6,0.015748031,0.472440945,87.38,null,null,null,null,null,null,null,31.5856608,-110.191858
54790,2024-08-23T21:15:00-07:00,8/23/2024,z6-13294,Bella Vista,100,8209,null,21.8,0.007874016,0.472440945,87.59,null,null,null,null,null,null,null,31.5856608,-110.191858
54796,2024-08-23T22:45:00-07:00,8/23/2024,z6-13294,Bella Vista,100,8197,null,19.4,0.015748031,0.472440945,87.83,null,null,null,null,null,null,null,31.5856608,-110.191858
54797,2024-08-23T23:00:00-07:00,8/23/2024,z6-13294,Bella Vista,100,8199,null,18.6,0.007874016,0.472440945,87.82,null,null,null,null,null,null,null,31.5856608,-110.191858
54798,2024-08-23T23:15:00-07:00,8/23/2024,z6-13294,Bella Vista,100,8195,null,18.3,0.015748031,0.472440945,87.83,null,null,null,null,null,null,null,31.5856608,-110.191858
54799,2024-08-23T23:30:00-07:00,8/23/2024,z6-13294,Bella Vista,100,8192,null,18.1,0.007874016,0.472440945,87.81,null,null,null,null,null,null,null,31.5856608,-110.191858
54801,2024-08-24T00:00:00-07:00,8/23/2024,z6-13294,Bella Vista,100,8188,null,17.9,0.007874016,0.472440945,87.76,null,null,null,null,null,null,null,31.5856608,-110.191858
54819,2024-08-24T04:30:00-07:00,8/23/2024,z6-13294,Bella Vista,100,8163,null,18.5,0.007874016,0.472440945,87.66,null,null,null,null,null,null,null,31.5856608,-110.191858
54820,2024-08-24T04:45:00-07:00,8/23/2024,z6-13294,Bella Vista,100,8163,null,18.6,0.007874016,0.472440945,87.66,null,null,null,null,null,null,null,31.5856608,-110.191858
54821,2024-08-24T05:00:00-07:00,8/23/2024,z6-13294,Bella Vista,100,8161,null,18.2,0.007874016,0.472440945,87.64,null,null,null,null,null,null,null,31.5856608,-110.191858
54822,2024-08-24T05:15:00-07:00,8/23/2024,z6-13294,Bella Vista,100,8160,null,17.8,0.007874016,0.472440945,87.64,null,null,null,null,null,null,null,31.5856608,-110.191858
55152,2024-08-27T15:45:00-07:00,8/27/2024,z6-13294,Bella Vista,100,8230,null,27.9,0.007874016,0.472440945,87.45,null,null,null,null,null,null,null,31.5856608,-110.191858
55458,2024-08-30T20:15:00-07:00,8/30/2024,z6-13294,Bella Vista,100,8203,null,24.8,0.023622047,0.472440945,87.64,null,null,null,null,null,null,null,31.5856608,-110.191858
55459,2024-08-30T20:30:00-07:00,8/30/2024,z6-13294,Bella Vista,100,8196,null,22.9,0.007874016,0.472440945,87.67,null,null,null,null,null,null,null,31.5856608,-110.191858
55914,2024-07-25T22:30:00-07:00,7/25/2024,z6-13294,Bella Vista,100,8120,null,21.6,0.007874016,0.472440945,87.9,null,null,null,null,null,null,null,31.5856608,-110.191858
55915,2024-07-25T22:45:00-07:00,7/25/2024,z6-13294,Bella Vista,100,8120,null,21,0.015748031,0.472440945,87.91,null,null,null,null,null,null,null,31.5856608,-110.191858
56074,2024-07-27T14:30:00-07:00,7/27/2024,z6-13294,Bella Vista,100,8209,null,24.9,0.078740157,0.94488189,87.31,null,null,null,null,null,null,null,31.5856608,-110.191858
56075,2024-07-27T14:45:00-07:00,7/27/2024,z6-13294,Bella Vista,100,8206,null,22.9,0.007874016,0.472440945,87.27,null,null,null,null,null,null,null,31.5856608,-110.191858
56076,2024-07-27T15:00:00-07:00,7/27/2024,z6-13294,Bella Vista,100,8203,null,22,0.007874016,0.472440945,87.21,null,null,null,null,null,null,null,31.5856608,-110.191858
56169,2024-07-28T14:15:00-07:00,7/28/2024,z6-13294,Bella Vista,100,8224,null,26.1,0.007874016,0.472440945,87.4,null,null,null,null,null,null,null,31.5856608,-110.191858
56175,2024-07-28T15:45:00-07:00,7/28/2024,z6-13294,Bella Vista,100,8210,null,24.1,0.007874016,0.472440945,87.27,null,null,null,null,null,null,null,31.5856608,-110.191858
56288,2024-07-29T20:00:00-07:00,7/29/2024,z6-13294,Bella Vista,100,8168,null,23.4,0.015748031,0.472440945,87.49,null,null,null,null,null,null,null,31.5856608,-110.191858
56289,2024-07-29T20:15:00-07:00,7/29/2024,z6-13294,Bella Vista,100,8164,null,20.8,0.157480315,1.417322835,87.55,null,null,null,null,null,null,null,31.5856608,-110.191858
56290,2024-07-29T20:30:00-07:00,7/29/2024,z6-13294,Bella Vista,100,8162,null,20.1,0.039370079,0.94488189,87.56,null,null,null,null,null,null,null,31.5856608,-110.191858
56292,2024-07-29T21:00:00-07:00,7/29/2024,z6-13294,Bella Vista,100,8156,null,19.9,0.031496063,0.472440945,87.53,null,null,null,null,null,null,null,31.5856608,-110.191858
56293,2024-07-29T21:15:00-07:00,7/29/2024,z6-13294,Bella Vista,100,8156,null,19.7,0.031496063,0.472440945,87.57,null,null,null,null,null,null,null,31.5856608,-110.191858
56294,2024-07-29T21:30:00-07:00,7/29/2024,z6-13294,Bella Vista,100,8152,null,19.6,0.031496063,0.472440945,87.59,null,null,null,null,null,null,null,31.5856608,-110.191858
56295,2024-07-29T21:45:00-07:00,7/29/2024,z6-13294,Bella Vista,100,8150,null,19.5,0.031496063,0.472440945,87.6,null,null,null,null,null,null,null,31.5856608,-110.191858
56296,2024-07-29T22:00:00-07:00,7/29/2024,z6-13294,Bella Vista,100,8149,null,19.4,0.007874016,0.472440945,87.6,null,null,null,null,null,null,null,31.5856608,-110.191858
56300,2024-07-29T23:00:00-07:00,7/29/2024,z6-13294,Bella Vista,100,8146,null,19.7,0.007874016,0.472440945,87.73,null,null,null,null,null,null,null,31.5856608,-110.191858
56301,2024-07-29T23:15:00-07:00,7/29/2024,z6-13294,Bella Vista,100,8146,null,19.5,0.015748031,0.472440945,87.74,null,null,null,null,null,null,null,31.5856608,-110.191858
56302,2024-07-29T23:30:00-07:00,7/29/2024,z6-13294,Bella Vista,100,8143,null,19.5,0.007874016,0.472440945,87.71,null,null,null,null,null,null,null,31.5856608,-110.191858
56303,2024-07-29T23:45:00-07:00,7/29/2024,z6-13294,Bella Vista,100,8142,null,19.5,0.031496063,0.472440945,87.68,null,null,null,null,null,null,null,31.5856608,-110.191858
56304,2024-07-30T00:00:00-07:00,7/29/2024,z6-13294,Bella Vista,100,8141,null,19.3,0.015748031,0.472440945,87.64,null,null,null,null,null,null,null,31.5856608,-110.191858
56305,2024-07-30T00:15:00-07:00,7/29/2024,z6-13294,Bella Vista,100,8113,null,19.3,0.007874016,0.472440945,87.61,null,null,null,null,null,null,null,31.5856608,-110.191858
56307,2024-07-30T00:45:00-07:00,7/29/2024,z6-13294,Bella Vista,100,8124,null,19.1,0.007874016,0.472440945,87.58,null,null,null,null,null,null,null,31.5856608,-110.191858
56308,2024-07-30T01:00:00-07:00,7/29/2024,z6-13294,Bella Vista,100,8123,null,19,0.007874016,0.472440945,87.59,null,null,null,null,null,null,null,31.5856608,-110.191858
56309,2024-07-30T01:15:00-07:00,7/29/2024,z6-13294,Bella Vista,100,8121,null,18.9,0.007874016,0.472440945,87.63,null,null,null,null,null,null,null,31.5856608,-110.191858
56311,2024-07-30T01:45:00-07:00,7/29/2024,z6-13294,Bella Vista,100,8120,null,18.8,0.007874016,0.472440945,87.61,null,null,null,null,null,null,null,31.5856608,-110.191858
56458,2024-07-31T14:30:00-07:00,7/31/2024,z6-13294,Bella Vista,100,8188,null,22.7,0.007874016,0.472440945,87.62,null,null,null,null,null,null,null,31.5856608,-110.191858
56469,2024-07-31T17:15:00-07:00,7/31/2024,z6-13294,Bella Vista,100,8201,null,24.4,0.007874016,0.472440945,87.43,null,null,null,null,null,null,null,31.5856608,-110.191858
56763,2024-08-03T18:45:00-07:00,8/3/2024,z6-13294,Bella Vista,100,8168,null,32.2,0.062992126,0.472440945,87.32,null,null,null,null,null,null,null,31.5856608,-110.191858
56764,2024-08-03T19:00:00-07:00,8/3/2024,z6-13294,Bella Vista,100,8159,null,27.2,0.05511811,0.94488189,87.37,null,null,null,null,null,null,null,31.5856608,-110.191858
56946,2024-08-05T16:30:00-07:00,8/5/2024,z6-13294,Bella Vista,100,8192,null,31.9,0.007874016,0.472440945,87.26,null,null,null,null,null,null,null,31.5856608,-110.191858
56968,2024-08-05T22:00:00-07:00,8/5/2024,z6-13294,Bella Vista,100,8142,null,24.5,0.165354331,1.88976378,87.58,null,null,null,null,null,null,null,31.5856608,-110.191858
57002,2024-08-06T06:30:00-07:00,8/5/2024,z6-13294,Bella Vista,100,8097,null,18.8,0.007874016,0.472440945,87.64,null,null,null,null,null,null,null,31.5856608,-110.191858
57050,2024-08-06T18:30:00-07:00,8/6/2024,z6-13294,Bella Vista,100,8214,null,24.7,0.078740157,1.417322835,87.67,null,null,null,null,null,null,null,31.5856608,-110.191858
57051,2024-08-06T18:45:00-07:00,8/6/2024,z6-13294,Bella Vista,100,8211,null,21.8,0.015748031,0.472440945,87.56,null,null,null,null,null,null,null,31.5856608,-110.191858
57052,2024-08-06T19:00:00-07:00,8/6/2024,z6-13294,Bella Vista,100,8206,null,21.2,0.007874016,0.472440945,87.61,null,null,null,null,null,null,null,31.5856608,-110.191858
57227,2024-08-08T14:45:00-07:00,8/8/2024,z6-13294,Bella Vista,100,8292,null,37.3,0.015748031,0.472440945,87.17,null,null,null,null,null,null,null,31.5856608,-110.191858
57229,2024-08-08T15:15:00-07:00,8/8/2024,z6-13294,Bella Vista,100,8273,null,30.8,0.007874016,0.472440945,87.15,null,null,null,null,null,null,null,31.5856608,-110.191858
57236,2024-08-08T17:00:00-07:00,8/8/2024,z6-13294,Bella Vista,100,8311,null,30.4,0.007874016,0.472440945,87.1,null,null,null,null,null,null,null,31.5856608,-110.191858
57247,2024-08-08T19:45:00-07:00,8/8/2024,z6-13294,Bella Vista,100,8244,null,24.9,0.070866142,1.417322835,87.31,null,null,null,null,null,null,null,31.5856608,-110.191858
57248,2024-08-08T20:00:00-07:00,8/8/2024,z6-13294,Bella Vista,100,8236,null,22.1,0.031496063,0.472440945,87.37,null,null,null,null,null,null,null,31.5856608,-110.191858
57249,2024-08-08T20:15:00-07:00,8/8/2024,z6-13294,Bella Vista,100,8233,null,21.1,0.023622047,0.472440945,87.39,null,null,null,null,null,null,null,31.5856608,-110.191858
57250,2024-08-08T20:30:00-07:00,8/8/2024,z6-13294,Bella Vista,100,8229,null,20.3,0.031496063,0.472440945,87.42,null,null,null,null,null,null,null,31.5856608,-110.191858
57251,2024-08-08T20:45:00-07:00,8/8/2024,z6-13294,Bella Vista,100,8228,null,19.8,0.031496063,0.472440945,87.47,null,null,null,null,null,null,null,31.5856608,-110.191858
57252,2024-08-08T21:00:00-07:00,8/8/2024,z6-13294,Bella Vista,100,8225,null,19.6,0.015748031,0.472440945,87.48,null,null,null,null,null,null,null,31.5856608,-110.191858
57253,2024-08-08T21:15:00-07:00,8/8/2024,z6-13294,Bella Vista,100,8223,null,19.6,0.015748031,0.472440945,87.48,null,null,null,null,null,null,null,31.5856608,-110.191858
57254,2024-08-08T21:30:00-07:00,8/8/2024,z6-13294,Bella Vista,100,8220,null,19.6,0.007874016,0.472440945,87.46,null,null,null,null,null,null,null,31.5856608,-110.191858
57255,2024-08-08T21:45:00-07:00,8/8/2024,z6-13294,Bella Vista,100,8212,null,19.7,0.007874016,0.472440945,87.44,null,null,null,null,null,null,null,31.5856608,-110.191858
57256,2024-08-08T22:00:00-07:00,8/8/2024,z6-13294,Bella Vista,100,8212,null,19.5,0.007874016,0.472440945,87.48,null,null,null,null,null,null,null,31.5856608,-110.191858
57281,2024-08-09T04:15:00-07:00,8/8/2024,z6-13294,Bella Vista,100,8157,null,18.9,0.007874016,0.472440945,87.4,null,null,null,null,null,null,null,31.5856608,-110.191858
57335,2024-08-09T17:45:00-07:00,8/9/2024,z6-13294,Bella Vista,100,8248,null,27.2,0.007874016,0.472440945,87.19,null,null,null,null,null,null,null,31.5856608,-110.191858
57336,2024-08-09T18:00:00-07:00,8/9/2024,z6-13294,Bella Vista,100,8241,null,26.4,0.007874016,0.472440945,87.2,null,null,null,null,null,null,null,31.5856608,-110.191858
57458,2024-08-11T00:30:00-07:00,8/10/2024,z6-13294,Bella Vista,100,8155,null,22.8,0.007874016,0.472440945,87.67,null,null,null,null,null,null,null,31.5856608,-110.191858
57460,2024-08-11T01:00:00-07:00,8/10/2024,z6-13294,Bella Vista,100,8152,null,22.5,0.007874016,0.472440945,87.57,null,null,null,null,null,null,null,31.5856608,-110.191858
57467,2024-08-11T02:45:00-07:00,8/10/2024,z6-13294,Bella Vista,100,8141,null,21.8,0.007874016,0.472440945,87.66,null,null,null,null,null,null,null,31.5856608,-110.191858
57471,2024-08-11T03:45:00-07:00,8/10/2024,z6-13294,Bella Vista,100,8138,null,20.7,0.007874016,0.472440945,87.69,null,null,null,null,null,null,null,31.5856608,-110.191858
57594,2024-07-02T14:45:00-07:00,7/2/2024,z6-13294,Bella Vista,100,8229,null,32.7,0.086614173,1.88976378,87.07,null,null,null,null,null,null,null,31.5856608,-110.191858
57595,2024-07-02T15:00:00-07:00,7/2/2024,z6-13294,Bella Vista,100,8216,null,26,0.480314961,3.779527559,87.19,null,null,null,null,null,null,null,31.5856608,-110.191858
57596,2024-07-02T15:15:00-07:00,7/2/2024,z6-13294,Bella Vista,100,8207,null,23.1,0.039370079,0.472440945,87.1,null,null,null,null,null,null,null,31.5856608,-110.191858
57597,2024-07-02T15:30:00-07:00,7/2/2024,z6-13294,Bella Vista,100,8206,null,22.8,0.118110236,1.417322835,87.12,null,null,null,null,null,null,null,31.5856608,-110.191858
57598,2024-07-02T15:45:00-07:00,7/2/2024,z6-13294,Bella Vista,100,8203,null,21.8,0.102362205,1.417322835,87.07,null,null,null,null,null,null,null,31.5856608,-110.191858
58399,2024-07-11T00:00:00-07:00,7/10/2024,z6-13294,Bella Vista,100,8099,null,23.5,0.007874016,0.472440945,87.5,null,null,null,null,null,null,null,31.5856608,-110.191858
58404,2024-07-11T01:15:00-07:00,7/10/2024,z6-13294,Bella Vista,100,8080,null,24,0.007874016,0.472440945,87.57,null,null,null,null,null,null,null,31.5856608,-110.191858
58466,2024-07-11T16:45:00-07:00,7/11/2024,z6-13294,Bella Vista,100,8254,null,34.7,0.031496063,0.472440945,87.17,null,null,null,null,null,null,null,31.5856608,-110.191858
58633,2024-07-13T10:30:00-07:00,7/13/2024,z6-13294,Bella Vista,100,8125,null,36.1,0.007874016,0.472440945,87.67,null,null,null,null,null,null,null,31.5856608,-110.191858
58747,2024-07-14T15:00:00-07:00,7/14/2024,z6-13294,Bella Vista,100,8230,null,36.1,0.007874016,0.472440945,87.52,null,null,null,null,null,null,null,31.5856608,-110.191858
58749,2024-07-14T15:30:00-07:00,7/14/2024,z6-13294,Bella Vista,100,8213,null,32.4,0.015748031,0.472440945,87.54,null,null,null,null,null,null,null,31.5856608,-110.191858
58750,2024-07-14T15:45:00-07:00,7/14/2024,z6-13294,Bella Vista,100,8208,null,29.7,0.007874016,0.472440945,87.52,null,null,null,null,null,null,null,31.5856608,-110.191858
58854,2024-07-15T17:45:00-07:00,7/15/2024,z6-13294,Bella Vista,100,8180,null,25.8,0.007874016,0.472440945,87.46,null,null,null,null,null,null,null,31.5856608,-110.191858
58855,2024-07-15T18:00:00-07:00,7/15/2024,z6-13294,Bella Vista,100,8172,null,22.3,0.047244094,0.472440945,87.44,null,null,null,null,null,null,null,31.5856608,-110.191858
58856,2024-07-15T18:15:00-07:00,7/15/2024,z6-13294,Bella Vista,100,8169,null,20.6,0.031496063,0.472440945,87.35,null,null,null,null,null,null,null,31.5856608,-110.191858
58857,2024-07-15T18:30:00-07:00,7/15/2024,z6-13294,Bella Vista,100,8166,null,20,0.007874016,0.472440945,87.33,null,null,null,null,null,null,null,31.5856608,-110.191858
58882,2024-07-16T00:45:00-07:00,7/15/2024,z6-13294,Bella Vista,100,8131,null,20.1,0.102362205,1.417322835,87.57,null,null,null,null,null,null,null,31.5856608,-110.191858
58883,2024-07-16T01:00:00-07:00,7/15/2024,z6-13294,Bella Vista,100,8131,null,19.2,0.023622047,0.472440945,87.51,null,null,null,null,null,null,null,31.5856608,-110.191858
58884,2024-07-16T01:15:00-07:00,7/15/2024,z6-13294,Bella Vista,100,8131,null,19,0.007874016,0.472440945,87.48,null,null,null,null,null,null,null,31.5856608,-110.191858
58969,2024-07-16T22:30:00-07:00,7/16/2024,z6-13294,Bella Vista,100,8153,null,24.7,0.007874016,0.472440945,87.48,null,null,null,null,null,null,null,31.5856608,-110.191858
58971,2024-07-16T23:00:00-07:00,7/16/2024,z6-13294,Bella Vista,100,8146,null,21.4,0.125984252,0.94488189,87.53,null,null,null,null,null,null,null,31.5856608,-110.191858
58972,2024-07-16T23:15:00-07:00,7/16/2024,z6-13294,Bella Vista,100,8143,null,19.9,0.015748031,0.472440945,87.47,null,null,null,null,null,null,null,31.5856608,-110.191858
58973,2024-07-16T23:30:00-07:00,7/16/2024,z6-13294,Bella Vista,100,8142,null,19.3,0.015748031,0.472440945,87.47,null,null,null,null,null,null,null,31.5856608,-110.191858
58974,2024-07-16T23:45:00-07:00,7/16/2024,z6-13294,Bella Vista,100,8140,null,19.4,0.007874016,0.472440945,87.49,null,null,null,null,null,null,null,31.5856608,-110.191858
58975,2024-07-17T00:00:00-07:00,7/16/2024,z6-13294,Bella Vista,100,8141,null,19.1,0.007874016,0.472440945,87.48,null,null,null,null,null,null,null,31.5856608,-110.191858
